Pub Date,Headline,Snippet,Lead Paragraph,abstract,Source,Web URL
2018-07-06T13:00:04+0000,How to Free Up Space on Your Mac,Apple includes a few tools with macOS to help manage unnecessary files on your computer.,Q. You recently wrote about hard-drive cleanup for Windows. Could you also address the same issue for Macs?,Apple includes a few tools with macOS to help manage unnecessary files on your computer.,The New York Times,https://www.nytimes.com/2018/07/06/technology/personaltech/mac-storage-space.html
2018-07-03T09:56:59+0000,Listen to ‘The Daily’: Assigning Blame in the Opioid Epidemic,U.S. prosecutors are looking to hold people criminally accountable for overdose deaths. They’re settling on unexpected targets: other users.,Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,U.S. prosecutors are looking to hold people criminally accountable for overdose deaths. They’re settling on unexpected targets: other users.,The New York Times,https://www.nytimes.com/2018/07/03/podcasts/the-daily/us-opioid-crisis.html
2018-07-05T09:53:50+0000,Listen to ‘The Daily’: How the Opioid Crisis Started,"As prosecutors go after doctors, drug dealers and users, those who made billions of dollars from sales of a painkiller at the center of the epidemic have gone largely unpunished.",Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,"As prosecutors go after doctors, drug dealers and users, those who made billions of dollars from sales of a painkiller at the center of the epidemic have gone largely unpunished.",The New York Times,https://www.nytimes.com/2018/07/05/podcasts/the-daily/opioid-crisis-purdue-oxycontin.html
2018-07-02T09:58:45+0000,Listen to ‘The Daily’: Susan Collins on Roe v. Wade and the Next Justice,The Republican from Maine is among few senators willing to break from their parties on major issues — and who may decide the makeup of the Supreme Court.,Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,The Republican from Maine is among few senators willing to break from their parties on major issues — and who may decide the makeup of the Supreme Court.,The New York Times,https://www.nytimes.com/2018/07/02/podcasts/the-daily/susan-collins-interview-supreme-court-abortion.html
2018-07-06T09:55:36+0000,Listen to ‘The Daily’: One Family’s Reunification Story,"Since President Trump ended the practice of separating migrant children from their parents, few families have been reunited. Those that have are becoming national symbols.",Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,"Since President Trump ended the practice of separating migrant children from their parents, few families have been reunited. Those that have are becoming national symbols.",The New York Times,https://www.nytimes.com/2018/07/06/podcasts/the-daily/migrant-children-family-separation.html
2018-07-19T18:26:50+0000,The Pursuit of $1 Trillion: Amazon Closes In on Apple,"The race to surpass the symbolic market cap is Apple’s to lose, but Amazon is increasingly giving it some stiff competition.",Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________,"The race to surpass the symbolic market cap is Apple’s to lose, but Amazon is increasingly giving it some stiff competition.",The New York Times,https://www.nytimes.com/2018/07/19/business/dealbook/amazon-apple-trillion.html
2018-07-11T14:16:06+0000,I Used Apple’s New Controls to Limit a Teenager’s iPhone Time (and It Worked!),Apple’s new parental controls cut a teenager’s iPhone use in half. It wasn’t as effective on our personal tech columnist.,"Even as people have embraced the smartphone as one of the most powerful tech products, they are keeping a wary eye on the addictiveness of turning on the device to check for social media updates, read websites and play games. Some studies have tied extended screen time to distraction in classrooms, sleep deprivation and depression.",Apple’s new parental controls cut a teenager’s iPhone use in half. It wasn’t as effective on our personal tech columnist.,The New York Times,https://www.nytimes.com/2018/07/11/technology/personaltech/apple-iphone-screen-time.html
2018-07-14T18:15:04+0000,Taking Away the Phones Won’t Solve Our Teenagers’ Problems,Being hooked on devices is as likely a symptom of stress and anxiety as a cause.,Apple has introduced new software designed to help users restrict the time they spend on their phones — just change your settings and your favorite app will lock you out after a certain number of hours. It’s been especially welcomed by parents who fret about the habits of their “screenagers” — young people who seem permanently attached to their mobile devices.,Being hooked on devices is as likely a symptom of stress and anxiety as a cause.,The New York Times,https://www.nytimes.com/2018/07/14/opinion/sunday/smartphone-addiction-teenagers-stress.html
2018-07-13T13:00:01+0000,The Week in Tech: What Trump’s Trade War Is Really About,Here’s a reminder of how technology aspirations and competition are at the heart of the battle between the United States and China.,"Each week, technology reporters and columnists from The New York Times review the week’s news, offering analysis and maybe a joke or two about the most important developments in the tech industry. Want this newsletter in your inbox? Sign up here.",Here’s a reminder of how technology aspirations and competition are at the heart of the battle between the United States and China.,The New York Times,https://www.nytimes.com/2018/07/13/technology/china-trump-trade-war.html
2018-07-11T09:00:01+0000,Have the Tech Giants Grown Too Powerful? That’s an Easy One,"Tech companies have changed the world by building answers to obvious questions — but now the obvious, pressing questions are about them.","In start-up lore, no figure is more venerated than the tech-world founder. No mere entrepreneur, the founder is unique, sitting above the categories other people might use to order the society around them. In fact, the personage is cast as a sort of revolutionary, proposing big solutions to questions nobody else is even thinking to ask — less often because the questions are too complicated or obscure than because they’re too obvious, too expansive.","Tech companies have changed the world by building answers to obvious questions — but now the obvious, pressing questions are about them.",The New York Times,https://www.nytimes.com/2018/07/11/magazine/facebook-google-uber-tech-giants-power.html
2018-07-18T00:00:00+0000,What Is Apple AirPlay 2?,"If you own an Apple device or three, it’s a safe bet that you’ve used AirPlay. Apple’s proprietary streaming protocol lets you wirelessly send music and video from an iPhone or iPad to a compatible speaker, receiver, or Apple TV (it works much lik...","If you own an Apple device or three, it’s a safe bet that you’ve used AirPlay. Apple’s proprietary streaming protocol lets you wirelessly send music and video from an iPhone or iPad to a compatible speaker, receiver, or Apple TV (it works much like Bluetooth, except you can send video too). As part of the...","If you own an Apple device or three, it’s a safe bet that you’ve used AirPlay. Apple’s proprietary streaming protocol lets you wirelessly send music and video from an iPhone or iPad to a compatible speaker, receiver, or Apple TV (it works much like Bluetooth, except you can send video too). As part of the...",Wirecutter,https://www.nytimes.com/wirecutter/blog/what-is-apple-airplay-2/
2018-07-12T13:00:03+0000,Pay Off Those I.O.U.s on the Go,"Along with Apple Pay Cash, several apps and services make it easy to send and receive funds right on your phone, smartwatch or tablet.","Q. If I use Apple Pay Cash on my iPhone, can I send money to anybody? What do you need to do to set it up?","Along with Apple Pay Cash, several apps and services make it easy to send and receive funds right on your phone, smartwatch or tablet.",The New York Times,https://www.nytimes.com/2018/07/12/technology/personaltech/apple-pay-cash-setup.html
2018-07-16T13:00:04+0000,Chrome’s Glass Ceiling on an iPhone,"Apple may prevent you from swapping out some of its own apps for your preferred defaults, but you can at least get your choices within easy reach.",Q. My iPhone opens up web pages in Safari.  Is there a way to change the default browser to Chrome?,"Apple may prevent you from swapping out some of its own apps for your preferred defaults, but you can at least get your choices within easy reach.",The New York Times,https://www.nytimes.com/2018/07/16/technology/personaltech/chrome-iphone-default.html
2018-07-16T18:03:20+0000,How do I listen to ‘The Daily’?,"To listen and subscribe to the podcast for free, follow these instructions.",From your mobile device:,"To listen and subscribe to the podcast for free, follow these instructions.",The New York Times,https://www.nytimes.com/2018/07/16/podcasts/the-daily/how-do-i-listen-to-the-daily.html
2018-07-12T09:54:44+0000,Listen to ‘The Daily’: The (Misunderstood) Story of NATO,President Trump called U.S. allies “delinquent” on military spending and attacked Germany as “captive” to Russia. We examine the source of his frustration.,Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,President Trump called U.S. allies “delinquent” on military spending and attacked Germany as “captive” to Russia. We examine the source of his frustration.,The New York Times,https://www.nytimes.com/2018/07/12/podcasts/the-daily/nato-summit-trump-germany-russia.html
2018-07-29T18:44:39+0000,"Apple Reports Earnings, and July’s Job Numbers Come Out","Tesla is also reporting earnings, but the attention will be on its production numbers. The Federal Reserve board meets, but it’s not expected to raise interest rates. ","Apple, the world’s most valuable company, is the last of the big tech companies to report earnings this quarter, scheduled for after the market closes on Tuesday. Apple has been largely insulated from many of the issues that have recently hit other tech companies, including regulatory fines and data misuse, and it  is expected to report another round of big profits. Apple, however, may soon face headwinds outside its control with an accelerating trade war between the United States and China. The company assembles many of its products, including iPhones, in China, while also depending on the country as its No. 3 market.","Tesla is also reporting earnings, but the attention will be on its production numbers. The Federal Reserve board meets, but it’s not expected to raise interest rates. ",The New York Times,https://www.nytimes.com/2018/07/29/business/apple-earning-and-july-job-report.html
2018-07-30T13:00:04+0000,How to Get a Weekly View in Apple’s Calendar,A few iOS apps show different screens when you rotate a phone to a horizontal position.,"Q. I can see the year, month and day views on the default iPhone calendar, but no weekly view. Did Apple really omit the week-at-a-glance option?",A few iOS apps show different screens when you rotate a phone to a horizontal position.,The New York Times,https://www.nytimes.com/2018/07/30/technology/personaltech/apple-calendar-week-view.html
2018-07-25T13:00:05+0000,Picking an iPad as a Portable Photo Studio,"Apple has a range of models in its tablet line, but you may not need the most expensive one to suit your image-editing needs.",Q. Is there a specific iPad I should use for editing photos? Will the 9.7-inch Wi-Fi model be sufficient?,"Apple has a range of models in its tablet line, but you may not need the most expensive one to suit your image-editing needs.",The New York Times,https://www.nytimes.com/2018/07/25/technology/personaltech/ipad-photo-editing.html
2018-07-23T16:39:39+0000,How Jonathan Gold Inspired a Travel Writer,"The food critic was the first to open up a city to me, to push me, along with thousands of others, to go outside our usual understanding of a place and take some chances. ","I must have read half the book on my flight from New York to Los Angeles. I had gotten a copy of “Counter Intelligence,” a 2000 collection of restaurant reviews by the food critic Jonathan Gold, who died this week at 57, as a gift before my trip. I had been to Los Angeles before, but it was my first time as a burgeoning seeker of good food. ","The food critic was the first to open up a city to me, to push me, along with thousands of others, to go outside our usual understanding of a place and take some chances. ",The New York Times,https://www.nytimes.com/2018/07/23/travel/jonathan-gold-died-counter-intelligence.html
2018-07-30T21:23:13+0000,Dried Fruits With More Texture,"Rind, a new fruit snack that includes the peel, is a treat suitable for a cheese board or a nibble on the go.","They’re not nose-to-tail, but the dried fruits from Rind follow the notion of no waste, as the  oranges, kiwis, apples, peaches and, unusually, persimmons still have their rinds. Only the pineapple is peeled. All make for good snacking, to serve with cheese, or chopped into biscotti or other baked goods.","Rind, a new fruit snack that includes the peel, is a treat suitable for a cheese board or a nibble on the go.",The New York Times,https://www.nytimes.com/2018/07/30/dining/rind-fruit-snacks.html
2018-07-26T13:48:21+0000,Facebook’s Stock Plunge Shatters Faith in Tech Companies’ Invincibility,Roughly $120 billion in wealth was wiped out as Facebook shares fell 19 percent. It was among the largest one-day destruction a company has ever suffered.,"It had become an article of investor faith on Wall Street and in Silicon Valley: Quarter after quarter, year after year, the world’s biggest technology companies would keep raking in new users and ever-higher revenue. And with that, their share prices would continue to march upward, sloughing off any stumbles.",Roughly $120 billion in wealth was wiped out as Facebook shares fell 19 percent. It was among the largest one-day destruction a company has ever suffered.,The New York Times,https://www.nytimes.com/2018/07/26/business/facebook-stock-earnings-call.html
2018-07-23T20:10:00+0000,How to Stop Your Smart TV From Tracking What You Watch,"Millions of smart TVs in American homes are tracking everything you watch for the sake of advertisers. If that doesn’t sit right with you, here’s how to turn it off.","Your smart TV is probably tracking everything that appears on the screen. While ad tracking is par for the course on the internet in 2018, smart TVs are particularly interesting. They don’t just track the shows you stream on their built-in apps: they can recognize any show you’re watching, any game you’re playing, or any ad that appears on the screen — from any device connected to the TV.","Millions of smart TVs in American homes are tracking everything you watch for the sake of advertisers. If that doesn’t sit right with you, here’s how to turn it off.",The New York Times,https://www.nytimes.com/2018/07/23/smarter-living/how-to-stop-your-smart-tv-from-tracking-what-you-watch.html
2018-07-28T18:30:05+0000,Why Mistranslation Matters,Would history have been different if Khrushchev had used a better interpreter?,"Translation is the silent waiter of linguistic performance: It often gets noticed only when it knocks over the serving cart. Sometimes these are relatively minor errors — a ham-handed rendering of an author’s prose, the sort of thing a book reviewer might skewer with an acid pen.",Would history have been different if Khrushchev had used a better interpreter?,The New York Times,https://www.nytimes.com/2018/07/28/opinion/sunday/why-mistranslation-matters.html
2018-07-25T20:26:27+0000,Qualcomm Scraps $44 Billion NXP Deal After China Inaction,"The transaction failed after a series of trade moves by the Trump administration, including tariffs on numerous Chinese goods, and retaliatory measures from China.",SAN FRANCISCO — Qualcomm called off its $44 billion deal to buy NXP Semiconductors after Chinese regulators did not rule on the transaction amid a trade war between Washington and Beijing.,"The transaction failed after a series of trade moves by the Trump administration, including tariffs on numerous Chinese goods, and retaliatory measures from China.",The New York Times,https://www.nytimes.com/2018/07/25/technology/qualcomm-nxp-china-deadline.html
2018-07-26T18:37:32+0000,Why Trump Is Right About the E.U.’s Penalty Against Google,The European Union imposed a $5.1 billion penalty on Google last week. It is hard to find an antitrust expert who endorses the case’s logic or outcome.,"It didn’t take long last week for President Trump to blast America’s latest economic foe, the European Union, for imposing a $5.1 billion antitrust fine on Google’s parent company.",The European Union imposed a $5.1 billion penalty on Google last week. It is hard to find an antitrust expert who endorses the case’s logic or outcome.,The New York Times,https://www.nytimes.com/2018/07/26/business/google-european-union-antitrust-trump.html
2018-07-31T21:03:02+0000,Apple Could Soon Be Worth $1 Trillion as Profits Pour In,"Profits rose by nearly a third in the latest quarter, Apple said, news that could soon make the tech giant the first public company worth more than $1 trillion.","Apple reported another strong quarter of profits on Tuesday, as consumers kept buying iPhones and paying more for them, news that could soon help make the Silicon Valley giant the first public company to be worth more than $1 trillion.","Profits rose by nearly a third in the latest quarter, Apple said, news that could soon make the tech giant the first public company worth more than $1 trillion.",The New York Times,https://www.nytimes.com/2018/07/31/technology/apple-earnings-report.html
2018-07-31T09:59:16+0000,The Democrats’ Comeback Plan,The party’s seemingly narrow strategy for the 2018 midterm elections belies its big hopes for the future.,Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,The party’s seemingly narrow strategy for the 2018 midterm elections belies its big hopes for the future.,The New York Times,https://www.nytimes.com/2018/07/31/podcasts/the-daily/democrats-midterm-elections-hakeem-jeffries.html
2018-07-31T21:41:18+0000,How Healthy Is Your Office?,The idea that healthy workers are productive workers is behind a growing trend in real estate to create offices with measurable wellness benefits.,"For decades, many developers and architects worked to ensure that their buildings were kind to the planet. Now, their focus is on the effect that buildings have on the people who work in them.",The idea that healthy workers are productive workers is behind a growing trend in real estate to create offices with measurable wellness benefits.,The New York Times,https://www.nytimes.com/2018/07/31/business/healthy-office-real-estate.html
2018-08-06T19:06:25+0000,Why Apple Is the Future of Capitalism,The financial model pioneered by Apple is envied and copied by other companies. But getting it wrong is a big risk.,"With Apple Inc. now exceeding $1 trillion in market capitalization, it’s tempting to understand this moment in terms of the dominance of all-too-large companies and technology in our lives.",The financial model pioneered by Apple is envied and copied by other companies. But getting it wrong is a big risk.,The New York Times,https://www.nytimes.com/2018/08/06/opinion/apple-trillion-market-cap.html
2018-08-03T10:39:55+0000,DealBook Briefing: The Trouble With a $1 Trillion Apple,"Apple has become the first publicly traded American company to be worth $1,000,000,000,000. It’s not all good news.",Good Friday morning. Want this in your inbox every morning? Sign up here.,"Apple has become the first publicly traded American company to be worth $1,000,000,000,000. It’s not all good news.",The New York Times,https://www.nytimes.com/2018/08/03/business/dealbook/apple-trillion.html
2018-08-02T23:29:10+0000,Apple’s $1 Trillion Milestone Reflects Rise of Powerful Megacompanies,"Apple is part of a group of giant companies that dominate the United States economy. That is good for financial markets, but not necessarily for everyone else.",U.S. Steel. General Motors. AT&T. Exxon Mobil.,"Apple is part of a group of giant companies that dominate the United States economy. That is good for financial markets, but not necessarily for everyone else.",The New York Times,https://www.nytimes.com/2018/08/02/business/apple-trillion.html
2018-08-01T16:25:18+0000,Apple’s Stock Buybacks Continue to Break Records,The iPhone maker has repurchased almost $220 billion of its own stock since March 2012 — more than any other company., Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________,The iPhone maker has repurchased almost $220 billion of its own stock since March 2012 — more than any other company.,The New York Times,https://www.nytimes.com/2018/08/01/business/dealbook/apple-stock-buybacks.html
2018-08-02T15:50:33+0000,"Apple Is Worth $1,000,000,000,000. Two Decades Ago, It Was Almost Bankrupt.",Steve Jobs said Apple was 90 days from bankruptcy in 1997. Now it is the first publicly traded American company to be worth $1 trillion.,"SAN FRANCISCO — In 1997, Apple was on the ropes. The Silicon Valley pioneer was being decimated by Microsoft and its many partners in the personal-computer market. It had just cut a third of its work force, and it was about 90 days from going broke, Apple’s late co-founder, Steve Jobs, later said.",Steve Jobs said Apple was 90 days from bankruptcy in 1997. Now it is the first publicly traded American company to be worth $1 trillion.,The New York Times,https://www.nytimes.com/2018/08/02/technology/apple-stock-1-trillion-market-cap.html
2018-08-01T22:26:38+0000,How Apple’s March Toward $1 Trillion Could Cause It to Stumble,Raising the price of iPhones worked in this cycle. But next?,Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________,Raising the price of iPhones worked in this cycle. But next?,The New York Times,https://www.nytimes.com/2018/08/01/business/dealbook/-apples-iphone-1-trillion.html
2018-08-06T15:57:59+0000,"Alex Jones and Infowars Content Is Removed From Apple, Facebook and YouTube","Technology firms move to curb one of the loudest voices in conspiracy theories, fueling further debate over free speech online.","Top technology companies erased most of the posts and videos on their services from Alex Jones, the internet’s notorious conspiracy theorist, thrusting themselves into a fraught debate over their role in regulating what can be said online.","Technology firms move to curb one of the loudest voices in conspiracy theories, fueling further debate over free speech online.",The New York Times,https://www.nytimes.com/2018/08/06/technology/infowars-alex-jones-apple-facebook-spotify.html
2018-08-07T22:18:43+0000,Gatekeepers or Censors? How Tech Manages Online Speech,"The rules that Apple, Google, Facebook and Twitter follow in their roles as arbiters of online speech are often vague. Critics say they are arbitrary.","Apple, Google and Facebook this week erased from their services many — but not all — videos, podcasts and posts from the right-wing conspiracy theorist Alex Jones and his Infowars site. And Twitter left Mr. Jones’s posts untouched.","The rules that Apple, Google, Facebook and Twitter follow in their roles as arbiters of online speech are often vague. Critics say they are arbitrary.",The New York Times,https://www.nytimes.com/2018/08/07/technology/tech-companies-online-speech.html
2018-08-07T18:42:03+0000,Free Speech Scholars to Alex Jones: You’re Not Protected,"The scholars, writing in a recent defamation suit, argued that much of what Mr. Jones of Infowars has said online does not deserve First Amendment safeguards.","Not long after several of the country’s biggest tech firms — namely Apple, Facebook and Google — kicked the conspiracy theorist Alex Jones off their various online platforms, Mr. Jones’s allies complained that he had been deprived of his First Amendment rights to free speech.","The scholars, writing in a recent defamation suit, argued that much of what Mr. Jones of Infowars has said online does not deserve First Amendment safeguards.",The New York Times,https://www.nytimes.com/2018/08/07/business/media/alex-jones-free-speech-not-protected.html
2018-08-06T20:40:04+0000,The Stock Market’s Next $1 Trillion Milestone: Buybacks,Corporate boards could authorize companies to purchase $1 trillion of their own stock this year.,Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________,Corporate boards could authorize companies to purchase $1 trillion of their own stock this year.,The New York Times,https://www.nytimes.com/2018/08/06/business/dealbook/the-stock-markets-next-1-trillion-milestone-buybacks.html
2018-08-13T23:09:25+0000,Foxconn Is Feeling the Sag in Smartphone Sales. Apple? Not So Much.,"The world’s biggest contract electronics manufacturer has recorded two straight quarters of declining profits, as smartphone sales stagnate.",Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________,"The world’s biggest contract electronics manufacturer has recorded two straight quarters of declining profits, as smartphone sales stagnate.",The New York Times,https://www.nytimes.com/2018/08/13/business/dealbook/foxconn-apple-iphone.html
2018-08-17T09:00:11+0000,Alexa vs. Siri vs. Google: Which Can Carry on a Conversation Best?,"Digital assistants from Amazon, Apple and Google can only have meager back-and-forth exchanges with us. Listen to how that tells us something about where they’re going in the future.","Digital assistants from Amazon, Apple and Google can only have meager back-and-forth exchanges with us. Listen to how that tells us something about where they’re going in the future.","Digital assistants from Amazon, Apple and Google can only have meager back-and-forth exchanges with us. Listen to how that tells us something about where they’re going in the future.",The New York Times,https://www.nytimes.com/interactive/2018/08/17/technology/alexa-siri-conversation.html
2018-08-14T13:06:05+0000,Turkish President Calls for Boycott of U.S. Electronics Including the iPhone,The remarks by President Recep Tayyip Erdogan come as the country grapples with a worsening economic crisis and a widening diplomatic dispute with the United States.,"When Recep Tayyip Erdogan, the Turkish president, sought to fend off a coup attempt two years ago, he appealed to his supporters via FaceTime, the Apple video chat app.",The remarks by President Recep Tayyip Erdogan come as the country grapples with a worsening economic crisis and a widening diplomatic dispute with the United States.,The New York Times,https://www.nytimes.com/2018/08/14/business/turkey-erdogan-apple-iphone.html
2018-08-12T00:00:00+0000,Is Your Hearing at Risk? Here’s What You Can Do,"If someone told you that wearing certain jeans too often might trigger permanent leg numbness, or overuse of a hot sauce would cause you to lose your ability to taste sweets, you’d pay attention. You’d want to know exactly how long it would take b...","If someone told you that wearing certain jeans too often might trigger permanent leg numbness, or overuse of a hot sauce would cause you to lose your ability to taste sweets, you’d pay attention. You’d want to know exactly how long it would take before damage occurred. You’d make sure that you don’t go too...","If someone told you that wearing certain jeans too often might trigger permanent leg numbness, or overuse of a hot sauce would cause you to lose your ability to taste sweets, you’d pay attention. You’d want to know exactly how long it would take before damage occurred. You’d make sure that you don’t go too...",Wirecutter,https://www.nytimes.com/wirecutter/blog/is-your-hearing-at-risk/
2018-08-13T16:06:01+0000,Canned Treats,"Big-name wineries are increasingly canning their wines, joining craft ciders and beers on retailer shelves.","Beer in cans? Of course. Wine in cans is a somewhat newer phenomenon. But before you dismiss it all as plonk — which, until recently might have been justified — look at what Francis Ford Coppola put in distinctive narrow cans with his Diamond Collection, more serious than most. His nicely structured new Monterey County red is a food-friendly pinot noir. Then there’s the clever bottle-shaped aluminum container from Domaine Chandon, which the California sparkling wine house has introduced for its Sweet Star, a slightly mellow, picnic-friendly quaff not meant to be saved for special occasions. Cider in cans is also not new, but the canned Eden Heritage Cider, from heirloom apples grown in Vermont, offers a step up with light gold, lip-smacking refreshment.","Big-name wineries are increasingly canning their wines, joining craft ciders and beers on retailer shelves.",The New York Times,https://www.nytimes.com/2018/08/13/dining/canned-wines.html
2018-08-13T09:56:15+0000,A Year of Reckoning in Charlottesville ,"In the 12 months since white nationalists and counterprotesters clashed there, the Virginia city has continued to struggle with centuries-old tensions. ",Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,"In the 12 months since white nationalists and counterprotesters clashed there, the Virginia city has continued to struggle with centuries-old tensions. ",The New York Times,https://www.nytimes.com/2018/08/13/podcasts/the-daily/charlottesville-rally-anniversary.html
2018-08-17T09:56:50+0000,Nancy Pelosi’s Dilemma,"Under fire from both parties, the longtime House Democratic leader faces an uncertain political future.",Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,"Under fire from both parties, the longtime House Democratic leader faces an uncertain political future.",The New York Times,https://www.nytimes.com/2018/08/17/podcasts/the-daily/nancy-pelosi-democrats-elections.html
2018-08-14T09:56:33+0000,Unearthing the Truth in Myanmar,"During a reporter’s trip to a part of the country where many Rohingya Muslims once lived, the government’s official narrative began to crack.",Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,"During a reporter’s trip to a part of the country where many Rohingya Muslims once lived, the government’s official narrative began to crack.",The New York Times,https://www.nytimes.com/2018/08/14/podcasts/the-daily/myanmar-rohingya-muslims-rakhine.html
2018-08-16T10:00:46+0000,A Culture of Secrecy That Perpetuated Abuse,A sweeping report issued by a grand jury in Pennsylvania sheds new light on the systemic nature of sexual abuse in the Catholic Church.,Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,A sweeping report issued by a grand jury in Pennsylvania sheds new light on the systemic nature of sexual abuse in the Catholic Church.,The New York Times,https://www.nytimes.com/2018/08/16/podcasts/the-daily/catholic-church-sex-abuse-pennsylvania.html
2018-08-15T09:57:48+0000,The Economic Cost of Authoritarian Rule,"As President Recep Tayyip Erdogan of Turkey applies his strongman tactics to the economy, the country faces a crisis that could reverberate through global markets.",Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,"As President Recep Tayyip Erdogan of Turkey applies his strongman tactics to the economy, the country faces a crisis that could reverberate through global markets.",The New York Times,https://www.nytimes.com/2018/08/15/podcasts/the-daily/turkey-erdogan-authoritarianism-economy.html
2018-08-29T20:27:44+0000,"The Long, Monstrous Reign of the Red Delicious Apple Is Ending","After more than 50 years as America’s most-grown apple, the fruit is expected to be unseated this year as consumers seek crisper, sweeter alternatives.","After more than a half-century as America’s most-grown apple, the Red Delicious is on track to be ousted this year by a sweet, juicy, young upstart: the Gala.","After more than 50 years as America’s most-grown apple, the fruit is expected to be unseated this year as consumers seek crisper, sweeter alternatives.",The New York Times,https://www.nytimes.com/2018/08/29/business/red-delicious-apple.html
2018-08-21T17:00:32+0000,Apple Buys Rights to Series Based on New York Times Climate Change Article,"The article by Nathaniel Rich, published in The New York Times Magazine this month, detailed how a group of scientists, activists and politicians tried to stop climate change.",LOS ANGELES — A recent New York Times Magazine article about climate change and the political forces that have stymied efforts to combat the phenomenon will become an Apple television project.,"The article by Nathaniel Rich, published in The New York Times Magazine this month, detailed how a group of scientists, activists and politicians tried to stop climate change.",The New York Times,https://www.nytimes.com/2018/08/21/business/media/apple-new-york-times-climate-change.html
2018-08-28T09:00:03+0000,Fatherhood Through the Lens of Steve Jobs,What research tells us about father-daughter relationships.,"In a new memoir, Lisa Brennan-Jobs, a daughter of the Apple co-founder Steve Jobs, maintains that what some might see as cruel treatment by her father was his way of building strength in her, and she forgives him. In nearly 1,500 comments on a profile of her last week, many readers struggled with that. ",What research tells us about father-daughter relationships.,The New York Times,https://www.nytimes.com/2018/08/28/well/family/steve-jobs-lisa-brennan-jobs-father-parenting.html
2018-08-23T16:00:27+0000,Top C.E.O.s Denounce Trump Immigration Policy as Threat to U.S. Economy,"Timothy D. Cook of Apple, Ginni Rometty of IBM and dozens of other C.E.O.s said new guidelines and practices were hindering skilled foreign workers and harmful to economic growth.","Dozens of American business leaders are challenging the Trump administration over changes to immigration policy that they say threaten the livelihoods of thousands of their skilled foreign workers, and the nation’s economic growth and competitiveness as well.","Timothy D. Cook of Apple, Ginni Rometty of IBM and dozens of other C.E.O.s said new guidelines and practices were hindering skilled foreign workers and harmful to economic growth.",The New York Times,https://www.nytimes.com/2018/08/23/business/trump-immigration-business-leaders-economy.html
2018-08-23T13:30:58+0000,"In ‘Small Fry,’ Steve Jobs Comes Across as a Jerk. His Daughter Forgives Him. Should We?","Lisa Brennan-Jobs has written a memoir about her famous father. The details are damning, but she doesn’t want them to be.","When Steve Jobs told his daughter Lisa Brennan-Jobs that the Apple Lisa computer was not named after her, it was not a cruel lie to a little girl, she insists — he was teaching her “not to ride on his coattails.”","Lisa Brennan-Jobs has written a memoir about her famous father. The details are damning, but she doesn’t want them to be.",The New York Times,https://www.nytimes.com/2018/08/23/books/steve-jobs-lisa-brennan-jobs-small-fry.html
2018-08-29T00:00:00+0000,Apple Butter Rugelach,,"Apple butter, like applesauce, is made from apples that have been cooked down, but the process is taken even further. The result is a thick, caramelized paste that you can spread with a knife instead of eating it with a spoon. Here, it is paired with honey, walnuts and currants to make a fall-inspired rugelach cookie. The cream cheese in the dough gives it a pleasant tang and makes it super easy to work with.",,,https://cooking.nytimes.com/recipes/1019532-apple-butter-rugelach
2018-08-27T03:01:01+0000,"‘Sharp Objects’ Finale Recap: Good Apple, Bad Tree","The HBO mini-series concluded Sunday night by reminding us, yet again, that there is something rotten at the core of the Crellin clan.","“It’s the family, Camille,” Detective Richard Willis insisted in last week’s episode, just after arresting John Keene for the murder of his little sister, Natalie. “It’s always the [expletive] family.” And he was right; he just had the wrong family in mind. The Keenes’ only crime was to move their gentle son and unladylike daughter to a town where the penalty for diverging from gender norms is death.","The HBO mini-series concluded Sunday night by reminding us, yet again, that there is something rotten at the core of the Crellin clan.",The New York Times,https://www.nytimes.com/2018/08/26/arts/television/sharp-objects-finale-recap.html
